,StartDate,EndDate,ResponseId,Artist,Art_practice,Purchase_art,Professional_artist,AI_models_familiarity,Used_AI_art_models,Styleof_ownedby_AI_user,Styleof_ownedby_OG_artist,Styleof_ownedby_AI_company,Fair_compensation_tax_text,Required_disclosure,AI_pos_development_4art,AI_threat_2art_workers,Age,POC,Gender_identity,compensation_I_dont_need_profit,compensation_Other,compensation_donate_to_trainer,compensation_flat_fee,compensation_nocomp_but_no_forprofit,compensation_nocompt_noprofit4anyone,compensation_not_comfortable_with_any_listed_options,compensation_portion_from_derivatives,compensation_portion_from_model_creators,compensation_portion_of_any_profit_made,compensation_tax
334,2023-04-06 11:04:40,2023-04-06 11:15:10,R_1hX7vk5zMjbh7Sq,Yes,Photography,Yes,No,AI art generally,No,1.0,1.0,1.0,,3.0,2.0,2.0,65 or older,Yes,Male,False,False,False,False,False,False,True,False,False,False,False
335,2023-04-06 11:15:40,2023-04-06 11:19:18,R_Agj6zfCnI76i6B3,Yes,writing,Yes,Yes,AI art generally,Yes,2.0,2.0,2.0,,,3.0,2.0,30-49,No,Female,False,False,False,True,False,False,False,False,False,False,False
336,2023-04-06 11:33:11,2023-04-06 11:36:20,R_By6kL3tORMZZgl3,Yes,paint,Yes,Yes,AI art generally,Yes,1.0,1.0,1.0,,,3.0,1.0,30-49,No,Male,False,False,False,False,False,False,False,False,True,False,False
337,2023-04-06 11:23:09,2023-04-06 11:40:11,R_BR01U7OEJVzFPnr,Yes,paint,Yes,No,AI art generally,No,,1.0,,,3.0,1.0,,30-49,No,Female,False,False,False,False,True,False,False,False,False,False,False
338,2023-04-06 11:37:05,2023-04-06 11:40:26,R_2zON91LOTnOAocV,Somewhat,Photography,Yes,Yes,AI art generally,Yes,3.0,1.0,1.0,,3.0,3.0,1.0,50-64,No,Female,False,False,True,False,False,False,False,False,False,False,False
339,2023-04-06 11:35:28,2023-04-06 11:40:47,R_1q9cp7i4RzyLmd8,Yes,writing,Yes,Yes,AI art generally,Yes,1.0,,1.0,,3.0,1.0,3.0,30-49,No,Male,False,False,False,False,False,False,False,False,False,True,False
340,2023-04-06 12:20:15,2023-04-06 12:24:22,R_3NWJqwSyXlf1RgF,Yes,Photography,Yes,Yes,AI art generally,Yes,2.0,1.0,1.0,,1.0,,1.0,30-49,No,Female,False,False,True,False,False,False,False,False,False,False,False
341,2023-04-06 12:30:21,2023-04-06 12:42:07,R_1OCZIVURz5ILSes,Yes,designer,Yes,No,AI art generally,No,1.0,2.0,1.0,Arts Education,3.0,1.0,,30-49,No,Male,False,False,False,False,True,False,False,False,False,False,False
342,2023-04-06 12:42:40,2023-04-06 12:45:36,R_33ChFpTrizQqjak,Somewhat,paint,Yes,No,AI art generally,No,1.0,3.0,2.0,,3.0,1.0,,18 - 29,No,Female,False,False,False,False,False,False,True,False,False,False,False
343,2023-04-06 12:44:41,2023-04-06 12:53:55,R_0PoVK377PSORZvj,Yes,designer,Yes,Yes,AI art generally,No,1.0,1.0,1.0,,3.0,2.0,3.0,30-49,No,Female,False,False,False,False,True,False,False,False,False,False,False
344,2023-04-06 14:03:54,2023-04-06 14:06:57,R_UT3LkPKKHLCA4hP,Yes,paint,Yes,Yes,AI art generally,Yes,2.0,2.0,1.0,,2.0,3.0,1.0,30-49,Yes,Female,False,False,True,False,False,False,False,False,False,False,False
345,2023-04-06 14:25:38,2023-04-06 14:29:07,R_3kziddHpH27Bdlp,Yes,designer,Yes,Yes,AI art generally,Yes,3.0,1.0,1.0,,1.0,3.0,1.0,30-49,No,Female,False,False,True,False,False,False,False,False,False,False,False
346,2023-04-06 14:38:56,2023-04-06 14:43:15,R_32Yh21X9QFLg84l,Yes,digital,Yes,No,AI art generally,Yes,1.0,1.0,1.0,,3.0,2.0,2.0,50-64,No,Male,False,False,True,False,False,False,False,False,False,False,False
347,2023-04-06 15:11:13,2023-04-06 15:16:51,R_3OrJmqUoKhX8aOz,I’m not sure,designer,Yes,No,AI art generally,Yes,1.0,3.0,1.0,,3.0,3.0,1.0,30-49,Yes,Female,False,False,False,True,False,False,False,False,False,False,False
348,2023-04-06 16:49:37,2023-04-06 16:56:53,R_3EWr907tXSupvG0,Yes,designer,Yes,Yes,AI art generally,No,1.0,1.0,1.0,Environmental or rehabilitation programs that focus on rehab/cleaning through art,3.0,2.0,3.0,30-49,No,Female,False,False,False,False,True,False,False,False,False,False,False
349,2023-04-06 18:31:28,2023-04-06 18:35:38,R_3qQglxaHYNQSWA2,Yes,paint,Yes,Yes,AI art generally,Yes,2.0,1.0,1.0,,,,,18 - 29,No,Female,False,False,False,False,True,False,False,False,False,False,False
350,2023-04-06 18:53:33,2023-04-06 18:58:13,R_31blezEeZoROcXN,Yes,Photography,Yes,Yes,AI art generally,Yes,1.0,3.0,1.0,,3.0,1.0,3.0,50-64,No,Female,False,False,False,False,False,False,False,False,True,False,False
351,2023-04-06 22:14:36,2023-04-06 22:20:35,R_1oCpLZ73fmsfEKD,Yes,paint,Yes,No,AI art generally,No,1.0,3.0,1.0,Human Labour,3.0,1.0,3.0,18 - 29,Yes,Female,False,False,False,False,False,True,False,False,False,False,False
352,2023-04-07 7:48:35,2023-04-07 7:54:54,R_Om2gCghCJJMgzwl,I’m not sure,Photography,Yes,No,AI art generally,Yes,2.0,1.0,,,,,2.0,30-49,Yes,Female,False,False,True,False,False,False,False,False,False,False,False
353,2023-04-07 8:46:09,2023-04-07 8:52:00,R_cwtd08XaFqdp0uR,Somewhat,paint,Yes,No,AI art generally,No,1.0,,1.0,,3.0,1.0,3.0,18 - 29,Yes,Female,False,False,False,False,False,False,False,True,False,False,False
354,2023-04-07 8:57:49,2023-04-07 9:00:56,R_ONbmPcOhAHW2qGZ,Yes,illustration,Yes,Yes,AI art generally,Yes,1.0,3.0,1.0,,3.0,2.0,,18 - 29,No,Female,False,False,True,False,False,False,False,False,False,False,False
355,2023-04-07 9:39:55,2023-04-07 9:46:39,R_1cS1yptwl9HMFIU,Yes,digital,Yes,Yes,AI art generally,Yes,2.0,1.0,1.0,,2.0,3.0,,30-49,No,Female,False,False,False,False,True,False,False,False,False,False,False
356,2023-04-07 9:51:11,2023-04-07 9:57:12,R_3e4Z5alsv1lhcTQ,Yes,paint,Yes,Prefer not to respond,AI art generally,I don't know,1.0,3.0,1.0,,3.0,2.0,,18 - 29,No,Female,False,False,False,False,False,False,False,False,True,False,False
357,2023-04-07 10:00:18,2023-04-07 10:05:16,R_21neb969T5uIxuS,Yes,paint,Yes,No,AI art generally,No,1.0,2.0,1.0,,,1.0,,18 - 29,No,Female,False,False,False,False,False,False,False,True,False,False,False
358,2023-04-07 10:37:19,2023-04-07 10:40:04,R_1E50gDxLXMA7CjV,Yes,designer,Yes,Yes,AI art generally,No,1.0,1.0,,,,,,30-49,No,Female,False,False,False,False,False,True,False,False,False,False,False
359,2023-04-07 11:08:44,2023-04-07 11:13:47,R_27QBuA9m3otbYoL,Somewhat,Photography,Yes,No,AI art generally,No,1.0,,1.0,,3.0,1.0,3.0,30-49,No,Female,False,False,False,False,True,False,False,False,False,False,False
360,2023-04-07 11:54:12,2023-04-07 11:57:32,R_2atATTxdlwRpZSh,Yes,designer,Yes,Prefer not to respond,AI art generally,No,1.0,,1.0,,,2.0,,30-49,No,Female,False,False,False,True,False,False,False,False,False,False,False
361,2023-04-07 12:24:29,2023-04-07 12:30:16,R_31d9vqmlFHHr310,Yes,digital,Yes,No,AI art generally,Yes,1.0,2.0,1.0,,,2.0,,50-64,Yes,Female,False,False,False,False,False,False,False,False,True,False,False
362,2023-04-07 12:44:53,2023-04-07 12:49:27,R_2wHUa9LC0uAf6dH,Yes,designer,Yes,Yes,AI art generally,No,1.0,2.0,1.0,"Galleries, artist grants, museums, etc",3.0,1.0,,18 - 29,No,Female,False,False,False,False,True,False,False,False,False,False,False
363,2023-04-07 12:44:49,2023-04-07 12:49:58,R_1jNFW87GHgrKjgA,Yes,craft,Yes,Yes,AI art generally,No,1.0,1.0,1.0,,,2.0,1.0,30-49,No,Female,False,False,False,False,False,False,False,True,False,False,False
364,2023-04-07 12:52:07,2023-04-07 12:54:49,R_3I60ud535S7tn3C,Yes,designer,No,No,AI art generally,No,1.0,1.0,1.0,,3.0,1.0,,18 - 29,Yes,Female,False,False,False,True,False,False,False,False,False,False,False
365,2023-04-07 12:51:51,2023-04-07 12:55:48,R_1LMexLiIhtRp8Q5,Yes,paint,No,No,AI art generally,Yes,1.0,1.0,1.0,,3.0,2.0,,18 - 29,Yes,Female,False,False,False,False,False,True,False,False,False,False,False
366,2023-04-07 12:51:48,2023-04-07 12:55:48,R_xixKJY5tleMjQ5j,Yes,designer,Yes,No,AI art generally,No,,1.0,,,3.0,,1.0,18 - 29,No,Female,False,False,False,False,False,False,False,False,False,True,False
367,2023-04-07 12:52:47,2023-04-07 12:56:49,R_40FYnH2bVgKCt6F,No,Photography,No,No,none,No,2.0,1.0,2.0,,,2.0,2.0,18 - 29,No,Female,False,False,False,True,False,False,False,False,False,False,False
368,2023-04-07 13:29:03,2023-04-07 13:35:58,R_Y9zB76WC9eAIdwJ,Yes,Photography,Yes,Yes,AI art generally,No,1.0,,2.0,,3.0,1.0,,18 - 29,No,Female,False,False,False,False,False,False,False,False,False,True,False
369,2023-04-07 9:59:44,2023-04-07 14:20:06,R_QcDAKbMNdUWTGhj,Yes,paint,Yes,Yes,AI art generally,No,,,1.0,"grants for art education programs, community art centers, artist grants",3.0,1.0,2.0,30-49,Yes,Female,False,False,False,False,False,False,False,False,False,False,True
370,2023-04-07 15:33:56,2023-04-07 15:36:49,R_2CrJO3tmyP67wnM,Yes,paint,Yes,Yes,AI art generally,No,2.0,,1.0,,3.0,1.0,3.0,30-49,No,Female,False,False,False,False,False,False,True,False,False,False,False
371,2023-04-07 16:19:24,2023-04-07 16:24:46,R_3PNuMOJL7CyU3kx,Yes,writing,Yes,Yes,AI_Deeplearning_GANS,No,1.0,3.0,1.0,,3.0,1.0,3.0,18 - 29,No,Female,False,False,False,False,False,False,False,False,False,True,False
372,2023-04-07 16:41:53,2023-04-07 16:45:03,R_2pJHJniFD0aLAMj,No,not artist,Yes,No,AI art generally,No,1.0,3.0,1.0,,3.0,1.0,3.0,30-49,No,Female,False,False,False,False,False,False,True,False,False,False,False
373,2023-04-07 17:13:37,2023-04-07 17:18:42,R_2zN2RzQamXwbU3n,Yes,paint,Yes,Yes,AI art generally,No,1.0,,1.0,,,,1.0,30-49,Yes,Female,False,False,False,False,True,False,False,False,False,False,False
374,2023-04-07 18:03:59,2023-04-07 18:06:42,R_3imzpImdpeALLr0,Yes,illustration,Yes,Yes,AI art generally,Yes,1.0,2.0,1.0,,3.0,1.0,3.0,18 - 29,No,Female,False,False,False,False,True,False,False,False,False,False,False
375,2023-04-07 18:18:11,2023-04-07 18:22:01,R_RVlj0OVC1pKK03T,Yes,designer,Yes,No,AI art generally,No,3.0,3.0,1.0,Yes,3.0,1.0,3.0,18 - 29,Yes,Male,False,False,False,True,False,False,False,False,False,False,False
376,2023-04-07 19:56:12,2023-04-07 19:59:57,R_3PThswa5wIi0M2C,Somewhat,writing,Yes,No,AI art generally,No,1.0,2.0,1.0,,3.0,1.0,3.0,18 - 29,No,Female,False,False,False,False,True,False,False,False,False,False,False
377,2023-04-07 20:41:14,2023-04-07 20:44:19,R_Qb7eN1f7n2ek7tv,Yes,paint,Yes,No,AI art generally,No,1.0,3.0,1.0,,3.0,1.0,3.0,30-49,Yes,Female,False,False,False,False,True,False,False,False,False,False,False
378,2023-04-08 6:43:11,2023-04-08 6:47:51,R_b1085eCr6PGfqGB,Somewhat,paint,Yes,No,AI art generally,Yes,2.0,1.0,,,,,1.0,30-49,Yes,Female,False,False,False,False,False,False,False,False,True,False,False
379,2023-04-08 8:15:30,2023-04-08 8:21:25,R_D98PEpUq1bFZwLn,Yes,writing,Yes,Yes,AI art generally,Yes,2.0,1.0,1.0,,2.0,,1.0,30-49,No,Female,False,False,True,False,False,False,False,False,False,False,False
380,2023-04-08 15:13:10,2023-04-08 15:15:56,R_3k7e354c8Yctmzm,Yes,writing,Yes,No,AI art generally,No,3.0,1.0,1.0,,3.0,1.0,2.0,18 - 29,No,Male,False,False,False,False,True,False,False,False,False,False,False
381,2023-04-08 15:36:22,2023-04-08 15:38:49,R_XNtwOPH3jGzu2dj,Yes,writing,Yes,Yes,AI art generally,Yes,3.0,1.0,,,1.0,,1.0,30-49,No,Non-binary,False,False,False,True,False,False,False,False,False,False,False
382,2023-04-08 16:30:00,2023-04-08 16:35:25,R_3PFT99R3G5CPCcb,Yes,writing,Yes,Yes,AI art generally,Yes,1.0,2.0,1.0,,,,,65 or older,No,Female,False,False,False,False,True,False,False,False,False,False,False
383,2023-04-08 16:41:37,2023-04-08 16:44:23,R_1FP36mu2MFvXRUS,Yes,writing,Yes,Yes,AI art generally,Yes,,1.0,1.0,,1.0,3.0,1.0,30-49,No,Non-binary,False,False,False,True,False,False,False,False,False,False,False
384,2023-04-08 16:44:51,2023-04-08 16:49:34,R_POiAfPYUyBUdrFL,Yes,Photography,Yes,No,AI_Deeplearning_GANS,Yes,2.0,2.0,1.0,,3.0,1.0,1.0,30-49,No,Female,False,False,False,False,False,False,False,False,False,True,False
385,2023-04-08 16:48:17,2023-04-08 17:00:34,R_XYQWswpsRpw4rJL,Yes,Photography,Yes,Yes,AI art generally,Yes,2.0,2.0,1.0,,3.0,,,50-64,No,Female,False,False,True,False,False,False,False,False,False,False,False
386,2023-04-08 17:10:37,2023-04-08 17:20:43,R_26kWCKiASzg5Bau,Yes,writing,Yes,Yes,AI art generally,No,3.0,1.0,1.0,,1.0,2.0,1.0,50-64,No,Male,False,False,False,True,False,False,False,False,False,False,False
387,2023-04-08 18:01:07,2023-04-08 18:03:42,R_yqDzAwaI7Yr8ket,Yes,paint,Yes,No,AI art generally,Yes,3.0,1.0,,,,,,50-64,No,Female,False,False,False,False,False,True,False,False,False,False,False
388,2023-04-08 18:10:34,2023-04-08 18:16:25,R_bEDqqv6bXSW14GJ,Yes,paint,Yes,Yes,AI art generally,Yes,,1.0,1.0,,,3.0,1.0,30-49,No,Non-binary,False,False,False,False,False,False,True,False,False,False,False
389,2023-04-08 18:28:11,2023-04-08 18:36:47,R_eQg5ylafE0S55vP,Yes,writing,Yes,Yes,AI art generally,Yes,3.0,1.0,3.0,,1.0,3.0,2.0,65 or older,No,Female,True,False,False,False,False,False,False,False,False,False,False
390,2023-04-08 18:50:56,2023-04-08 18:58:23,R_ufZ375AKU3hDOKt,Yes,paint,Yes,No,AI art generally,Yes,,1.0,1.0,,2.0,3.0,1.0,30-49,No,Female,False,False,True,False,False,False,False,False,False,False,False
391,2023-04-08 19:26:43,2023-04-08 19:33:02,R_3O0sNUSprjjJsGR,Yes,designer,Yes,Yes,AI art generally,Yes,3.0,1.0,3.0,,1.0,3.0,2.0,50-64,No,Female,False,False,True,False,False,False,False,False,False,False,False
392,2023-04-08 23:35:00,2023-04-08 23:54:11,R_1eJMiycTHpUUbCx,Yes,writing,Yes,Yes,AI art generally,Yes,3.0,1.0,1.0,,1.0,3.0,1.0,30-49,No,Female,False,False,True,False,False,False,False,False,False,False,False
393,2023-04-09 0:12:05,2023-04-09 0:18:04,R_zcBJkDLAjF2WRjz,Yes,writing,Yes,Yes,AI art generally,Yes,3.0,1.0,1.0,,3.0,3.0,1.0,50-64,No,Female,False,False,True,False,False,False,False,False,False,False,False
394,2023-04-09 0:22:55,2023-04-09 0:29:23,R_24q3v4paU85hXWZ,Yes,writing,Yes,Yes,AI art generally,Yes,3.0,1.0,1.0,,1.0,,1.0,50-64,No,Female,True,False,False,False,False,False,False,False,False,False,False
395,2023-04-09 3:12:55,2023-04-09 3:21:40,R_3R1r0oZnLhRFdfV,Yes,designer,Yes,No,AI art generally,Yes,,1.0,1.0,,,,1.0,30-49,No,Female,False,False,False,False,False,False,False,True,False,False,False
396,2023-04-09 2:55:52,2023-04-09 5:16:52,R_4GTjbQxlECABemt,Yes,writing,Yes,Yes,AI art generally,No,1.0,3.0,1.0,"These taxes should support artists, eg by way of grants",3.0,1.0,3.0,30-49,No,Female,False,False,False,False,False,False,False,False,True,False,False
397,2023-04-09 5:10:48,2023-04-09 5:18:28,R_1rxFL1bWhjPuQCZ,Yes,designer,Yes,Prefer not to respond,AI art generally,Yes,1.0,3.0,1.0,,3.0,1.0,3.0,18 - 29,No,Female,False,False,False,True,False,False,False,False,False,False,False
398,2023-04-09 6:40:32,2023-04-09 6:45:14,R_2WvuVsZthxV0V6P,Yes,writing,Yes,Yes,AI art generally,Yes,,1.0,1.0,The development of artists and whatnot outside of AI. Just because AI is a thing doesn't mean we should lose writing 'from scratch' or the various types of hands-on art.,3.0,,,30-49,No,Female,False,False,True,False,False,False,False,False,False,False,False
399,2023-04-09 7:18:31,2023-04-09 7:26:43,R_XnsNqNLgWUNz1Bf,Yes,paint,Yes,Yes,AI art generally,Yes,,1.0,1.0,,2.0,3.0,1.0,50-64,No,Female,False,False,False,False,True,False,False,False,False,False,False
400,2023-04-09 7:31:05,2023-04-09 7:35:10,R_2XnQddKmQ7E12Qg,Yes,writing,Yes,Yes,AI art generally,Yes,2.0,2.0,1.0,,3.0,2.0,2.0,50-64,No,Female,False,False,False,False,False,False,False,True,False,False,False
401,2023-04-09 7:41:02,2023-04-09 7:46:43,R_3r2HPkpHG8q2yEt,Yes,Photography,Yes,Yes,AI art generally,Yes,1.0,1.0,1.0,,1.0,,2.0,50-64,No,Male,False,False,False,True,False,False,False,False,False,False,False
402,2023-04-09 9:50:21,2023-04-09 9:54:18,R_2qmJA8hZC3m5Xw6,Yes,writing,Yes,Yes,AI art generally,No,3.0,1.0,1.0,,1.0,3.0,1.0,50-64,No,Female,True,False,False,False,False,False,False,False,False,False,False
403,2023-04-10 12:31:19,2023-04-10 12:48:18,R_1FnC4INQFrGaw6s,Somewhat,designer,Yes,No,AI art generally,Yes,,,1.0,,3.0,,,18 - 29,No,Female,False,False,False,False,True,False,False,False,False,False,False
404,2023-04-10 13:34:54,2023-04-10 13:38:06,R_1lg8cj5xjGqcMlh,Yes,paint,Yes,No,AI art generally,Yes,,1.0,,,,3.0,1.0,30-49,No,Female,False,False,True,False,False,False,False,False,False,False,False
405,2023-04-11 6:51:51,2023-04-11 6:56:01,R_ApJ7qsCVES9exBD,Yes,illustration,Yes,Yes,AI art generally,Yes,,2.0,1.0,,3.0,2.0,1.0,18 - 29,No,Non-binary,False,False,False,False,False,True,False,False,False,False,False
406,2023-04-12 1:08:50,2023-04-12 1:10:45,R_27O0kK92ajKBPGl,Yes,writing,Yes,Yes,AI art generally,Yes,,1.0,1.0,,,3.0,1.0,30-49,No,Female,False,False,False,True,False,False,False,False,False,False,False
407,2023-04-12 8:14:01,2023-04-12 8:27:45,R_1MKDSvvFwpMEU6T,Yes,paint,Yes,Yes,AI art generally,No,3.0,1.0,3.0,,3.0,2.0,2.0,50-64,Yes,Male,False,False,False,False,True,False,False,False,False,False,False
408,2023-04-12 10:52:09,2023-04-12 10:59:47,R_2dEW8N5cWgUSexk,Yes,Photography,Yes,Yes,AI art generally,Yes,1.0,1.0,1.0,media literacy programs,3.0,2.0,,30-49,No,Male,False,False,False,False,True,False,False,False,False,False,False
409,2023-04-12 18:42:30,2023-04-12 18:48:30,R_sYloOgre16iVYjv,Yes,paint,Yes,Yes,AI art generally,No,1.0,3.0,1.0,,3.0,1.0,3.0,50-64,No,Female,False,False,False,True,False,False,False,False,False,False,False
410,2023-04-06 8:50:19,2023-04-06 8:51:22,R_2rOTBAPG1xvelvJ,Yes,writing,Yes,Yes,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False
411,2023-04-06 9:30:27,2023-04-06 9:31:54,R_UhhCNX3eiNiVTsB,Somewhat,not artist,Yes,No,AI art generally,Yes,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False
412,2023-04-06 11:13:24,2023-04-06 11:14:08,R_2ASUQhLoklpH256,Somewhat,Photography,Yes,No,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False
413,2023-04-06 11:05:19,2023-04-06 11:18:52,R_3MEEKt6wPipkJfL,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False
414,2023-04-06 10:54:20,2023-04-06 12:17:04,R_2v0Tj01MAH2l2ny,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False
415,2023-04-06 12:57:55,2023-04-06 13:32:38,R_3PhtiLlhi4tHK4Q,Yes,writing,Yes,Yes,AI art generally,No,1.0,,2.0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False
416,2023-04-06 14:39:21,2023-04-06 14:39:40,R_2EbGJgCs2nb4t2M,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False
417,2023-04-06 15:35:50,2023-04-06 15:38:22,R_9MGaw3SVugZWmOd,Yes,music,Yes,Yes,AI_Deeplearning_GANS,No,1.0,2.0,1.0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False
418,2023-04-06 18:22:18,2023-04-06 18:25:28,R_2zZMCwsWf8wM3gb,Yes,paint,Yes,Yes,AI art generally,Yes,1.0,1.0,1.0,,,,,,,,False,False,False,False,True,False,False,False,False,False,False
419,2023-04-06 18:39:09,2023-04-06 18:40:05,R_oZ8ZfbvpbanFexz,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False
420,2023-04-06 19:17:29,2023-04-06 19:18:19,R_3skrwXQGfJUDIyJ,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False
421,2023-04-06 9:41:30,2023-04-06 23:45:29,R_2dKBJIvMcOIv747,Yes,maker,I’m not sure,No,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False
422,2023-04-07 7:29:00,2023-04-07 7:30:13,R_21z89cA0shF9G30,Somewhat,paint,Yes,No,AI art generally,No,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False
423,2023-04-07 8:16:06,2023-04-07 8:16:43,R_241JusadR9B72es,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False
424,2023-04-14 8:35:47,2023-04-14 8:41:09,R_3oXTFOzTE6jDALy,Yes,Photography,Yes,Yes,AI art generally,No,1.0,3.0,1.0,The artist. Period. This technology is trained using copyrighted material. They have no right to profit from it.,3.0,1.0,3.0,50-64,No,Female,False,False,False,False,True,False,False,False,False,False,False
425,2023-04-14 8:41:48,2023-04-14 8:53:05,R_W9CPAA0lJX4GAzD,Yes,paint,Yes,Yes,AI art generally,No,1.0,,1.0,,3.0,1.0,3.0,65 or older,Yes,Male,False,False,False,True,False,False,False,False,False,False,False
426,2023-04-14 9:15:25,2023-04-14 9:20:02,R_Rxjy4E7luAJia6B,Yes,designer,Yes,Yes,AI art generally,No,1.0,3.0,1.0,,3.0,1.0,3.0,65 or older,No,Female,False,False,False,False,False,False,False,False,True,False,False
427,2023-04-14 9:22:17,2023-04-14 9:30:03,R_5vBnRIjmiMzkfpD,Yes,paint,Yes,Yes,AI art generally,Yes,3.0,1.0,3.0,,1.0,3.0,1.0,50-64,No,Female,False,False,False,False,True,False,False,False,False,False,False
428,2023-04-07 9:52:07,2023-04-07 9:54:37,R_3fHRnbbPySan4P0,Yes,Photography,Yes,Yes,AI art generally,No,1.0,2.0,1.0,,,,,,,,False,False,False,False,False,False,False,True,False,False,False
429,2023-04-14 8:22:44,2023-04-14 9:55:48,R_1i3brqTqtdcfbz4,Yes,paint,Yes,Prefer not to respond,AI art generally,No,1.0,1.0,1.0,,3.0,1.0,3.0,30-49,No,Non-binary,False,False,False,False,False,False,True,False,False,False,False
430,2023-04-07 10:00:44,2023-04-07 10:02:12,R_2YoasRPNV48w55B,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False
431,2023-04-07 17:26:23,2023-04-07 17:28:14,R_BwVtRXp8z4P7qVj,Somewhat,paint,Yes,No,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False
432,2023-04-07 19:01:36,2023-04-07 19:02:49,R_OOxltUIJ6a9XoUp,Somewhat,craft,Yes,No,AI art generally,Yes,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False
433,2023-04-14 8:24:51,2023-04-14 19:44:26,R_RRbMikGY4GQ7fXP,Yes,paint,Yes,No,AI art generally,Yes,2.0,2.0,2.0,,3.0,1.0,,30-49,No,Male,False,False,False,False,False,False,True,False,False,False,False
434,2023-04-07 20:40:10,2023-04-07 20:40:41,R_32WasWnwfkmXWAq,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False
435,2023-04-15 6:12:14,2023-04-15 6:17:03,R_1F5hKo7weH5KkLX,Somewhat,Photography,Yes,No,AI art generally,Yes,2.0,1.0,1.0,,3.0,3.0,1.0,30-49,No,Male,False,False,False,False,True,False,False,False,False,False,False
436,2023-04-15 6:29:04,2023-04-15 6:34:50,R_2wymsqG214V8woO,Yes,paint,Yes,No,LLMS,Yes,1.0,2.0,1.0,Education,,1.0,,30-49,No,Non-binary,False,False,False,False,False,False,False,True,False,False,False
437,2023-04-08 17:15:05,2023-04-08 17:18:44,R_2DSJbwn7aBPnUxT,Yes,writing,Yes,Yes,AI art generally,Yes,2.0,1.0,1.0,,,,,,,,False,False,False,False,True,False,False,False,False,False,False
438,2023-04-16 11:54:26,2023-04-16 12:04:54,R_2TzbMEH494umfHl,Yes,paint,Yes,Yes,AI art generally,No,1.0,2.0,1.0,,3.0,1.0,,30-49,No,Female,False,False,False,False,False,False,False,False,True,False,False
439,2023-04-09 14:25:57,2023-04-09 14:30:00,R_32JGNNm61cMKFBQ,Yes,paint,Yes,Yes,AI art generally,Yes,,1.0,1.0,,2.0,,2.0,,,,False,False,True,False,False,False,False,False,False,False,False
440,2023-04-17 20:18:55,2023-04-17 20:27:17,R_1KrPMmNZx5MFvK1,Somewhat,designer,Yes,Yes,AI art generally,No,1.0,2.0,1.0,,2.0,1.0,2.0,30-49,No,Female,False,False,False,False,True,False,False,False,False,False,False
441,2023-04-11 8:33:52,2023-04-11 8:34:20,R_29mIbTe9k0sWZ64,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False
442,2023-04-12 16:22:28,2023-04-12 16:30:27,R_QbIbwMStgf3tFgl,Yes,paint,Yes,No,AI art generally,Yes,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False
443,2023-04-20 14:21:30,2023-04-20 14:28:48,R_Xw6puRpIw4BRDnH,Yes,music,Yes,No,AI art generally,No,1.0,,1.0,,,2.0,,30-49,Yes,Male,False,False,False,False,False,False,False,False,True,False,False
444,2023-04-24 15:00:26,2023-04-24 15:08:47,R_25LOCM5qfm1NDyy,Yes,paint,Yes,Yes,text to image,No,1.0,3.0,1.0,,3.0,1.0,2.0,65 or older,Yes,Female,False,False,False,False,True,False,False,False,False,False,False
445,2023-04-18 17:34:34,2023-04-18 17:37:33,R_3Gg29zW4Tzmunm2,Yes,writing,Yes,Yes,AI art generally,Yes,2.0,2.0,1.0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False
446,2023-04-28 8:57:06,2023-04-28 9:09:09,R_2ZEPcL9P61kKe2l,Yes,other,Yes,Yes,AI art generally,No,1.0,3.0,1.0,,,2.0,,30-49,No,Female,False,False,False,False,False,False,False,True,False,False,False
447,2023-04-28 10:50:05,2023-04-28 10:53:11,R_6tddmgnp2nhTwqZ,Yes,craft,Yes,No,AI art generally,Yes,1.0,2.0,1.0,,3.0,2.0,,30-49,No,Female,False,False,False,False,True,False,False,False,False,False,False
448,2023-04-28 8:04:00,2023-04-28 12:28:59,R_2dPY5uE1XqTFfCr,Yes,writing,Yes,Yes,AI art generally,No,1.0,1.0,2.0,,,2.0,2.0,30-49,No,Female,False,False,False,False,True,False,False,False,False,False,False
